Trade number,Type,Date and time,Signal,Price USD,Size (qty),Size (value),Net PnL USD,Return %,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative PnL USD,Cumulative PnL %,Duration (bars)
57,Exit short,2024-12-03 11:00,S-X,21222.5,14,594223,-24.36,0.00,1678.32,0.28,-22.68,0.00,-3864.78,-7.73,10
57,Entry short,2024-12-03 10:10,Short,21222.25,14,594223,-24.36,0.00,1678.32,0.28,-22.68,0.00,-3864.78,-7.73,10
58,Exit long,2024-12-10 11:25,L-X,21473.25,23,987884.5,-143.52,-0.01,273.24,0.03,-301.76,-0.03,-4008.3,-8.02,0
58,Entry long,2024-12-10 11:25,Long,21475.75,23,987884.5,-143.52,-0.01,273.24,0.03,-301.76,-0.03,-4008.3,-8.02,0
59,Exit short,2024-12-18 10:10,S-X,22308.25,20,891920,-434.8,-0.05,0,0.00,-422.4,-0.05,-4443.1,-8.89,0
59,Entry short,2024-12-18 10:10,Short,22298,20,891920,-434.8,-0.05,0,0.00,-422.4,-0.05,-4443.1,-8.89,0
60,Exit long,2024-12-19 11:00,L-X,21485.25,10,429710,-17.4,0.00,1983.8,0.46,-136.2,-0.03,-4460.5,-8.92,4
60,Entry long,2024-12-19 10:40,Long,21485.5,10,429710,-17.4,0.00,1983.8,0.46,-136.2,-0.03,-4460.5,-8.92,4
61,Exit long,2024-12-31 11:00,L-X,21330.75,10,426985,-382.4,-0.09,0,0.00,-376.2,-0.09,-4842.9,-9.69,0
61,Entry long,2024-12-31 11:00,Long,21349.25,10,426985,-382.4,-0.09,0,0.00,-376.2,-0.09,-4842.9,-9.69,0
62,Exit long,2025-01-08 10:35,L-X,21337.75,12,509874,2217.12,0.43,2224.56,0.44,-121.44,-0.02,-2625.78,-5.25,3
62,Entry long,2025-01-08 10:20,Long,21244.75,12,509874,2217.12,0.43,2224.56,0.44,-121.44,-0.02,-2625.78,-5.25,3
63,Exit long,2025-01-14 10:50,L-X,20945.75,22,922020,-434.28,-0.05,591.36,0.06,-420.64,-0.05,-3060.06,-6.12,0
63,Entry long,2025-01-14 10:50,Long,20955,22,922020,-434.28,-0.05,591.36,0.06,-420.64,-0.05,-3060.06,-6.12,0
64,Exit short,2025-01-28 10:10,S-X,21370.25,15,640702.5,-423.6,-0.07,178.2,0.03,-414.3,-0.06,-3483.66,-6.97,0
64,Entry short,2025-01-28 10:10,Short,21356.75,15,640702.5,-423.6,-0.07,178.2,0.03,-414.3,-0.06,-3483.66,-6.97,0
65,Exit long,2025-01-30 10:25,L-X,21545.5,13,560579.5,-412.62,-0.07,433.94,0.08,-404.56,-0.07,-3896.28,-7.79,0
65,Entry long,2025-01-30 10:25,Long,21560.75,13,560579.5,-412.62,-0.07,433.94,0.08,-404.56,-0.07,-3896.28,-7.79,0
66,Exit short,2025-02-28 10:20,S-X,20701.25,23,951855,-431.02,-0.05,951.74,0.10,-416.76,-0.04,-4327.3,-8.65,0
66,Entry short,2025-02-28 10:20,Short,20692.5,23,951855,-431.02,-0.05,951.74,0.10,-416.76,-0.04,-4327.3,-8.65,0
67,Exit long,2025-03-13 11:25,L-X,19368.25,17,658529,-29.58,0.00,1145.46,0.17,-206.04,-0.03,-4356.88,-8.71,1
67,Entry long,2025-03-13 11:20,Long,19368.5,17,658529,-29.58,0.00,1145.46,0.17,-206.04,-0.03,-4356.88,-8.71,1
68,Exit long,2025-03-18 10:15,L-X,19656.25,10,393130,-17.4,0.00,28.8,0.01,-96.2,-0.02,-4374.28,-8.75,1
68,Entry long,2025-03-18 10:10,Long,19656.5,10,393130,-17.4,0.00,28.8,0.01,-96.2,-0.02,-4374.28,-8.75,1
69,Exit short,2025-03-25 10:15,S-X,20429.5,11,449443.5,-19.14,0.00,504.68,0.11,-166.32,-0.04,-4393.42,-8.79,1
69,Entry short,2025-03-25 10:10,Short,20429.25,11,449443.5,-19.14,0.00,504.68,0.11,-166.32,-0.04,-4393.42,-8.79,1
70,Exit long,2025-03-26 10:15,L-X,20291.75,17,690310.5,-412.08,-0.06,303.96,0.04,-401.54,-0.06,-4805.5,-9.61,0
70,Entry long,2025-03-26 10:15,Long,20303.25,17,690310.5,-412.08,-0.06,303.96,0.04,-401.54,-0.06,-4805.5,-9.61,0
71,Exit short,2025-04-02 10:30,S-X,19622.75,22,863005,-423.28,-0.05,0,0.00,-409.64,-0.05,-5228.78,-10.46,0
71,Entry short,2025-04-02 10:30,Short,19613.75,22,863005,-423.28,-0.05,0,0.00,-409.64,-0.05,-5228.78,-10.46,0
72,Exit short,2025-04-24 11:05,S-X,19167.75,12,460008,-32.88,-0.01,202.56,0.04,-193.44,-0.04,-5261.66,-10.52,0
72,Entry short,2025-04-24 11:05,Short,19167,12,460008,-32.88,-0.01,202.56,0.04,-193.44,-0.04,-5261.66,-10.52,0
73,Exit long,2025-05-07 11:10,L-X,19798.25,12,475536,-392.88,-0.08,154.56,0.03,-385.44,-0.08,-5654.54,-11.31,0
73,Entry long,2025-05-07 11:10,Long,19814,12,475536,-392.88,-0.08,154.56,0.03,-385.44,-0.08,-5654.54,-11.31,0
74,Exit long,2025-05-28 10:30,L-X,21451.75,12,514848,-20.88,0.00,244.56,0.05,-145.44,-0.03,-5675.42,-11.35,1
74,Entry long,2025-05-28 10:25,Long,21452,12,514848,-20.88,0.00,244.56,0.05,-145.44,-0.03,-5675.42,-11.35,1
75,Exit long,2025-06-10 11:30,L-X,21853.5,17,743027.5,-29.58,0.00,839.46,0.11,-61.54,-0.01,-5705,-11.41,4
75,Entry long,2025-06-10 11:10,Long,21853.75,17,743027.5,-29.58,0.00,839.46,0.11,-61.54,-0.01,-5705,-11.41,4
76,Exit short,2025-06-17 10:05,S-X,22105.5,17,751570,-38.08,-0.01,0,0.00,-87.04,-0.01,-5743.08,-11.49,0
76,Entry short,2025-06-17 10:05,Short,22105,17,751570,-38.08,-0.01,0,0.00,-87.04,-0.01,-5743.08,-11.49,0
77,Exit short,2025-06-26 10:15,S-X,22564.25,13,586664,-22.62,0.00,498.94,0.09,-60.06,-0.01,-5765.7,-11.53,1
77,Entry short,2025-06-26 10:10,Short,22564,13,586664,-22.62,0.00,498.94,0.09,-60.06,-0.01,-5765.7,-11.53,1
78,Exit long,2025-06-27 13:35,L-X,22759.5,12,546234,-20.88,0.00,1438.56,0.26,-31.44,-0.01,-5786.58,-11.57,28
78,Entry long,2025-06-27 11:15,Long,22759.75,12,546234,-20.88,0.00,1438.56,0.26,-31.44,-0.01,-5786.58,-11.57,28
79,Exit short,2025-07-02 10:45,S-X,22819,10,456010,-382.4,-0.08,173.8,0.04,-376.2,-0.08,-6168.98,-12.34,0
79,Entry short,2025-07-02 10:45,Short,22800.5,10,456010,-382.4,-0.08,173.8,0.04,-376.2,-0.08,-6168.98,-12.34,0
80,Exit long,2025-07-08 10:05,L-X,22870.25,17,777979.5,-412.08,-0.05,40.46,0.01,-401.54,-0.05,-6581.06,-13.16,0
80,Entry long,2025-07-08 10:05,Long,22881.75,17,777979.5,-412.08,-0.05,40.46,0.01,-401.54,-0.05,-6581.06,-13.16,0
81,Exit long,2025-07-16 11:15,L-X,22946,14,642866,-395.36,-0.06,1013.32,0.16,-386.68,-0.06,-6976.42,-13.95,0
81,Entry long,2025-07-16 11:15,Long,22959.5,14,642866,-395.36,-0.06,1013.32,0.16,-386.68,-0.06,-6976.42,-13.95,0
82,Exit long,2025-07-23 10:10,L-X,23147.75,17,787431.5,-429.08,-0.05,0,0.00,-418.54,-0.05,-7405.5,-14.81,0
82,Entry long,2025-07-23 10:10,Long,23159.75,17,787431.5,-429.08,-0.05,0,0.00,-418.54,-0.05,-7405.5,-14.81,0
83,Exit short,2025-07-25 10:05,S-X,23402,16,748800,-83.84,-0.01,518.08,0.07,-137.92,-0.02,-7489.34,-14.98,0
83,Entry short,2025-07-25 10:05,Short,23400,16,748800,-83.84,-0.01,518.08,0.07,-137.92,-0.02,-7489.34,-14.98,0
84,Exit short,2025-08-07 10:30,S-X,23540.25,10,473085,2267.6,0.48,2273.8,0.48,-36.2,-0.01,-5221.74,-10.44,5
84,Entry short,2025-08-07 10:05,Short,23654.25,10,473085,2267.6,0.48,2273.8,0.48,-36.2,-0.01,-5221.74,-10.44,5
85,Exit short,2025-08-08 10:25,S-X,23666.5,13,615322.5,-22.62,0.00,310.44,0.05,-99.06,-0.02,-5244.36,-10.49,1
85,Entry short,2025-08-08 10:20,Short,23666.25,13,615322.5,-22.62,0.00,310.44,0.05,-99.06,-0.02,-5244.36,-10.49,1
86,Exit long,2025-08-13 10:45,L-X,23953.75,14,670712,-24.36,0.00,530.32,0.08,-225.68,-0.03,-5268.72,-10.54,1
86,Entry long,2025-08-13 10:40,Long,23954,14,670712,-24.36,0.00,530.32,0.08,-225.68,-0.03,-5268.72,-10.54,1
87,Exit short,2025-09-03 10:20,S-X,23449,13,609667.5,-22.62,0.00,1714.44,0.28,-86.06,-0.01,-5291.34,-10.58,2
87,Entry short,2025-09-03 10:10,Short,23448.75,13,609667.5,-22.62,0.00,1714.44,0.28,-86.06,-0.01,-5291.34,-10.58,2
88,Exit long,2025-09-23 10:20,L-X,24940.25,15,748215,-26.1,0.00,673.2,0.09,-129.3,-0.02,-5317.44,-10.63,2
88,Entry long,2025-09-23 10:10,Long,24940.5,15,748215,-26.1,0.00,673.2,0.09,-129.3,-0.02,-5317.44,-10.63,2
89,Exit short,2025-09-30 11:20,S-X,24796,20,994240,2375.2,0.24,2387.6,0.24,-52.4,-0.01,-2942.24,-5.88,2
89,Entry short,2025-09-30 11:10,Short,24856,20,994240,2375.2,0.24,2387.6,0.24,-52.4,-0.01,-2942.24,-5.88,2
90,Exit short,2025-11-04 10:50,S-X,25805.75,15,776490,2298.9,0.30,2308.2,0.30,-226.8,-0.03,-643.34,-1.29,2
90,Entry short,2025-11-04 10:40,Short,25883,15,776490,2298.9,0.30,2308.2,0.30,-226.8,-0.03,-643.34,-1.29,2
91,Exit short,2025-11-05 10:05,S-X,25697.25,18,924705,-418.32,-0.05,51.84,0.01,-407.16,-0.04,-1061.66,-2.12,0
91,Entry short,2025-11-05 10:05,Short,25686.25,18,924705,-418.32,-0.05,51.84,0.01,-407.16,-0.04,-1061.66,-2.12,0
92,Exit long,2025-11-18 10:20,L-X,24541.75,12,586662,2325.12,0.40,2332.56,0.40,-199.44,-0.03,1263.46,2.53,1
92,Entry long,2025-11-18 10:15,Long,24444.25,12,586662,2325.12,0.40,2332.56,0.40,-199.44,-0.03,1263.46,2.53,1
93,Exit short,2025-11-25 11:20,S-X,24875.75,12,596622,-410.88,-0.07,28.56,0.00,-403.44,-0.07,852.58,1.71,0
93,Entry short,2025-11-25 11:20,Short,24859.25,12,596622,-410.88,-0.07,28.56,0.00,-403.44,-0.07,852.58,1.71,0
94,Exit long,2025-11-26 10:20,L-X,25150.75,10,503020,-17.4,0.00,1448.8,0.29,-26.2,-0.01,835.18,1.67,3
